wall_time_iso,monotonic_s,t_elapsed_s,true_altitude_m,reported_lidar_m,lidar_quality,ekf_altitude_m,vertical_velocity_mps,last_statustext
2026-04-23T12:24:07.459804,466177.426405,32.164822,10.2310,0.0000,0,10.2321,0.0191,
2026-04-23T12:24:07.960129,466177.926731,32.665143,10.2310,0.0000,0,10.2311,0.0190,
2026-04-23T12:24:08.463380,466178.429976,33.168408,10.2294,0.0000,0,10.2311,0.0196,
2026-04-23T12:24:08.963892,466178.930489,33.668920,10.2290,0.0000,0,10.2292,0.0234,
2026-04-23T12:24:09.464020,466179.430619,34.169038,10.2315,0.0000,0,10.2292,0.0231,
2026-04-23T12:24:09.971359,466179.937948,34.676404,10.2341,0.0000,0,10.2320,0.0200,
2026-04-23T12:24:10.471820,466180.438417,35.176850,10.2333,0.0000,0,10.2320,0.0162,
2026-04-23T12:24:10.975615,466180.942208,35.680651,10.2310,0.0000,0,10.2330,0.0171,
2026-04-23T12:24:11.479282,466181.445873,36.184320,10.2301,0.0000,0,10.2330,0.0201,
2026-04-23T12:24:11.979936,466181.946540,36.684947,10.2309,0.0000,0,10.2300,0.0212,
2026-04-23T12:24:12.479945,466182.446541,37.184976,10.2297,0.0000,0,10.2300,0.0193,
2026-04-23T12:24:12.983449,466182.950040,37.688490,10.2310,0.0000,0,10.2297,0.0208,
