wall_time_iso,monotonic_s,t_elapsed_s,true_altitude_m,reported_lidar_m,lidar_quality,ekf_altitude_m,vertical_velocity_mps,last_statustext
2026-04-23T12:12:12.307915,465462.274514,31.660036,2.4991,2.5100,100,2.4969,0.0044,
2026-04-23T12:12:12.807947,465462.774548,32.160064,2.5006,2.5100,100,2.4969,0.0045,
2026-04-23T12:12:13.316319,465463.282922,32.668427,2.5001,2.4900,100,2.5009,0.0013,
2026-04-23T12:12:13.824217,465463.790824,33.176314,2.5003,2.4900,100,2.5009,0.0009,
2026-04-23T12:12:14.327843,465464.294438,33.679972,2.5007,2.4900,100,2.5005,0.0018,
2026-04-23T12:12:14.831745,465464.798345,34.183864,2.5016,2.4900,100,2.5005,0.0014,
2026-04-23T12:12:15.336010,465465.302607,34.688135,2.5017,2.4900,100,2.5016,0.0019,
2026-04-23T12:12:15.839630,465465.806225,35.191763,2.5004,2.4900,100,2.5016,0.0033,
2026-04-23T12:12:16.340245,465466.306851,35.692351,2.5013,2.4900,100,2.5006,0.0017,
2026-04-23T12:12:16.840485,465466.807091,36.192586,2.5031,2.4900,100,2.5006,0.0001,
2026-04-23T12:12:17.348442,465467.315053,36.700538,2.5029,2.5100,100,2.5031,-0.0001,
2026-04-23T12:12:17.855893,465467.822494,37.208004,2.5044,2.5100,100,2.5031,0.0000,
2026-04-23T12:12:18.359352,465468.325948,37.711485,2.5023,2.5100,100,2.5047,-0.0010,
