wall_time_iso,monotonic_s,t_elapsed_s,true_altitude_m,reported_lidar_m,lidar_quality,ekf_altitude_m,vertical_velocity_mps,last_statustext
2026-05-11T02:42:06.697093,23329.599765,31.717913,2.5046,2.5000,100,2.5028,-0.0085,
2026-05-11T02:42:07.197580,23330.100258,32.218387,2.5058,2.5000,44,2.5057,-0.0085,
2026-05-11T02:42:07.697648,23330.600329,32.718449,2.5043,2.5000,44,2.5057,-0.0113,
2026-05-11T02:42:08.213245,23331.115916,33.234069,2.5006,2.5000,44,2.5008,-0.0075,
2026-05-11T02:42:08.717224,23331.619896,33.738046,2.4983,2.5000,44,2.5008,-0.0035,
2026-05-11T02:42:09.217574,23332.120263,34.238358,2.4966,2.5000,44,2.4969,-0.0025,
2026-05-11T02:42:09.717565,23332.620243,34.738377,2.4959,2.5000,44,2.4969,0.0013,
2026-05-11T02:42:10.221279,23333.123955,35.242093,2.4945,2.5000,44,2.4950,-0.0005,
2026-05-11T02:42:10.725211,23333.627884,35.746033,2.4895,2.5000,44,2.4950,0.0019,
2026-05-11T02:42:11.225724,23334.128407,36.246504,2.4883,2.5000,100,2.4885,0.0064,
2026-05-11T02:42:11.726105,23334.628807,36.746871,2.4860,2.5000,100,2.4885,0.0067,
2026-05-11T02:42:12.237247,23335.139920,37.258065,2.4863,2.5000,100,2.4860,0.0096,
2026-05-11T02:42:12.745266,23335.647940,37.766081,2.4859,2.5000,100,2.4860,0.0072,
