wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-22T16:24:59.151936,458915.177016,1.300106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.172031,458915.197057,1.320147,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.192083,458915.217087,1.340177,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.212077,458915.237008,1.360099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.232177,458915.257103,1.380194,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.251951,458915.276989,1.400079,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.271937,458915.296985,1.420075,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.291980,458915.317017,1.440108,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.312132,458915.337001,1.460092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.332278,458915.357121,1.480211,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.351921,458915.376996,1.500086,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.371913,458915.397012,1.520103,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.391910,458915.417004,1.540095,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.411934,458915.437046,1.560136,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.431918,458915.457016,1.580106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.451950,458915.477008,1.600099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.471997,458915.496991,1.620082,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.491984,458915.517012,1.640102,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.512182,458915.537036,1.660127,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.532065,458915.557090,1.680181,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.552115,458915.577147,1.700238,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.572097,458915.597100,1.720191,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.592328,458915.617107,1.740198,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.612156,458915.637098,1.760189,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.631907,458915.657024,1.780115,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.652101,458915.677085,1.800176,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.672082,458915.697105,1.820196,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.692055,458915.717079,1.840170,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.711912,458915.736979,1.860070,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.731974,458915.757002,1.880092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.751883,458915.776973,1.900063,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.771957,458915.796979,1.920070,max_range,4000,40.0000,100,1,5,4000
