wall_time_iso,monotonic_s,t_elapsed_s,true_altitude_m,reported_lidar_m,lidar_quality,ekf_altitude_m,vertical_velocity_mps,last_statustext
2026-05-10T22:15:12.719165,12353.948059,32.165109,2.4862,0.5000,100,2.4797,-0.0009,
2026-05-10T22:15:13.219573,12354.448486,32.665478,2.4874,0.5000,100,2.4863,-0.0023,
2026-05-10T22:15:13.722911,12354.951810,33.168841,2.4872,0.5000,100,2.4863,-0.0033,
2026-05-10T22:15:14.227012,12355.455909,33.672947,2.4871,0.5000,100,2.4872,-0.0035,
2026-05-10T22:15:14.727093,12355.955989,34.173031,2.4885,0.5000,100,2.4872,-0.0044,
2026-05-10T22:15:15.227177,12356.456070,34.673122,2.4890,0.5000,100,2.4886,-0.0053,
2026-05-10T22:15:15.730962,12356.959854,35.176905,2.4888,0.5000,100,2.4886,-0.0050,
2026-05-10T22:15:16.231211,12357.460109,35.677149,2.4875,0.5000,100,2.4888,-0.0044,
2026-05-10T22:15:16.734944,12357.963843,36.180880,2.4873,0.5000,100,2.4888,-0.0045,
2026-05-10T22:15:17.235685,12358.464592,36.681598,2.4879,0.5000,100,2.4874,-0.0029,
2026-05-10T22:15:17.735780,12358.964686,37.181693,2.4877,0.5000,100,2.4874,-0.0030,
2026-05-10T22:15:18.239596,12359.468504,37.685507,2.4875,0.5000,100,2.4878,-0.0038,
