wall_time_iso,monotonic_s,t_elapsed_s,true_altitude_m,reported_lidar_m,lidar_quality,ekf_altitude_m,vertical_velocity_mps,last_statustext
2026-05-11T01:56:25.665204,20588.567873,31.711367,2.4920,3.6900,100,2.4922,0.0038,
2026-05-11T01:56:26.165227,20589.067901,32.211370,2.4917,3.8000,100,2.4922,0.0036,
2026-05-11T01:56:26.681343,20589.584021,32.727489,2.4916,3.8000,100,2.4913,0.0021,
2026-05-11T01:56:27.185251,20590.087921,33.231414,2.4922,3.8000,100,2.4913,0.0021,
2026-05-11T01:56:27.701203,20590.603876,33.747361,2.4905,3.8000,100,2.4917,0.0033,
2026-05-11T01:56:28.201256,20591.103929,34.247411,2.4910,3.9000,100,2.4917,0.0017,
2026-05-11T01:56:28.705123,20591.607795,34.751283,2.4898,3.9000,100,2.4904,0.0041,
2026-05-11T01:56:29.205672,20592.108367,35.251784,2.4881,3.9000,100,2.4904,0.0043,
2026-05-11T01:56:29.721143,20592.623819,35.767296,2.4868,3.9000,100,2.4873,0.0063,
2026-05-11T01:56:30.221157,20593.123830,36.267315,2.4885,4.0000,100,2.4873,0.0100,
2026-05-11T01:56:30.721409,20593.624083,36.767567,2.4933,4.0000,100,2.4906,0.0053,
2026-05-11T01:56:31.225263,20594.127952,37.271388,2.4958,4.0000,100,2.4906,-0.0008,
2026-05-11T01:56:31.741207,20594.643884,37.787357,2.4934,4.0000,100,2.4946,-0.0003,
