wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:19:18.173588,465888.140073,1.320061,noisy,284,2.8400,100,1,5,4000
2026-04-23T12:19:18.193688,465888.160091,1.340079,noisy,291,2.9100,100,1,5,4000
2026-04-23T12:19:18.213665,465888.180087,1.360074,noisy,171,1.7100,100,1,5,4000
2026-04-23T12:19:18.233980,465888.200091,1.380079,noisy,208,2.0800,100,1,5,4000
2026-04-23T12:19:18.253918,465888.220189,1.400177,noisy,305,3.0500,100,1,5,4000
2026-04-23T12:19:18.273779,465888.240165,1.420152,noisy,326,3.2600,100,1,5,4000
2026-04-23T12:19:18.293975,465888.260204,1.440192,noisy,314,3.1400,100,1,5,4000
2026-04-23T12:19:18.313684,465888.280092,1.460080,noisy,231,2.3100,100,1,5,4000
2026-04-23T12:19:18.333733,465888.300092,1.480080,noisy,251,2.5100,100,1,5,4000
2026-04-23T12:19:18.353807,465888.320174,1.500162,noisy,199,1.9900,100,1,5,4000
2026-04-23T12:19:18.373743,465888.340137,1.520125,noisy,199,1.9900,100,1,5,4000
2026-04-23T12:19:18.393655,465888.360168,1.540156,noisy,289,2.8900,100,1,5,4000
2026-04-23T12:19:18.413742,465888.380156,1.560144,noisy,134,1.3400,100,1,5,4000
2026-04-23T12:19:18.433862,465888.400177,1.580165,noisy,308,3.0800,100,1,5,4000
2026-04-23T12:19:18.453965,465888.420200,1.600188,noisy,262,2.6200,100,1,5,4000
2026-04-23T12:19:18.474008,465888.440196,1.620183,noisy,246,2.4600,100,1,5,4000
2026-04-23T12:19:18.493939,465888.460176,1.640164,noisy,298,2.9800,100,1,5,4000
2026-04-23T12:19:18.513649,465888.480103,1.660091,noisy,214,2.1400,100,1,5,4000
2026-04-23T12:19:18.533855,465888.500174,1.680162,noisy,244,2.4400,100,1,5,4000
2026-04-23T12:19:18.553875,465888.520112,1.700100,noisy,251,2.5100,100,1,5,4000
2026-04-23T12:19:18.573968,465888.540188,1.720175,noisy,236,2.3600,100,1,5,4000
2026-04-23T12:19:18.593914,465888.560124,1.740112,noisy,256,2.5600,100,1,5,4000
2026-04-23T12:19:18.613842,465888.580155,1.760143,noisy,254,2.5400,100,1,5,4000
2026-04-23T12:19:18.633885,465888.600171,1.780159,noisy,165,1.6500,100,1,5,4000
2026-04-23T12:19:18.653793,465888.620197,1.800185,noisy,244,2.4400,100,1,5,4000
2026-04-23T12:19:18.673671,465888.640166,1.820154,noisy,273,2.7300,100,1,5,4000
2026-04-23T12:19:18.693645,465888.660154,1.840142,noisy,298,2.9800,100,1,5,4000
2026-04-23T12:19:18.713724,465888.680134,1.860122,noisy,159,1.5900,100,1,5,4000
2026-04-23T12:19:18.733851,465888.700173,1.880161,noisy,288,2.8800,100,1,5,4000
2026-04-23T12:19:18.753667,465888.720087,1.900075,noisy,229,2.2900,100,1,5,4000
2026-04-23T12:19:18.774039,465888.740207,1.920194,noisy,204,2.0400,100,1,5,4000
2026-04-23T12:19:18.793910,465888.760215,1.940203,noisy,211,2.1100,100,1,5,4000
2026-04-23T12:19:18.813755,465888.780163,1.960151,noisy,284,2.8400,100,1,5,4000
2026-04-23T12:19:18.833726,465888.800156,1.980144,noisy,248,2.4800,100,1,5,4000
2026-04-23T12:19:18.853725,465888.820186,2.000174,noisy,264,2.6400,100,1,5,4000
2026-04-23T12:19:18.873842,465888.840176,2.020164,noisy,174,1.7400,100,1,5,4000
2026-04-23T12:19:18.893798,465888.860169,2.040157,noisy,294,2.9400,100,1,5,4000
2026-04-23T12:19:18.913724,465888.880110,2.060098,noisy,358,3.5800,100,1,5,4000
2026-04-23T12:19:18.933845,465888.900192,2.080180,noisy,289,2.8900,100,1,5,4000
2026-04-23T12:19:18.954138,465888.920339,2.100327,noisy,202,2.0200,100,1,5,4000
2026-04-23T12:19:18.973664,465888.940141,2.120129,noisy,269,2.6900,100,1,5,4000
2026-04-23T12:19:18.993623,465888.960112,2.140100,noisy,225,2.2500,100,1,5,4000
2026-04-23T12:19:19.013874,465888.980104,2.160092,noisy,319,3.1900,100,1,5,4000
2026-04-23T12:19:19.033739,465889.000161,2.180148,noisy,175,1.7500,100,1,5,4000
2026-04-23T12:19:19.053975,465889.020195,2.200182,noisy,254,2.5400,100,1,5,4000
2026-04-23T12:19:19.073789,465889.040107,2.220095,noisy,276,2.7600,100,1,5,4000
2026-04-23T12:19:19.093750,465889.060169,2.240157,noisy,225,2.2500,100,1,5,4000
2026-04-23T12:19:19.113833,465889.080175,2.260163,noisy,272,2.7200,100,1,5,4000
2026-04-23T12:19:19.133954,465889.100118,2.280105,noisy,237,2.3700,100,1,5,4000
2026-04-23T12:19:19.153762,465889.120179,2.300167,noisy,317,3.1700,100,1,5,4000
2026-04-23T12:19:19.173674,465889.140087,2.320075,noisy,294,2.9400,100,1,5,4000
2026-04-23T12:19:19.193760,465889.160089,2.340077,noisy,260,2.6000,100,1,5,4000
2026-04-23T12:19:19.213854,465889.180106,2.360093,noisy,344,3.4400,100,1,5,4000
2026-04-23T12:19:19.233691,465889.200102,2.380090,noisy,287,2.8700,100,1,5,4000
2026-04-23T12:19:19.253762,465889.220161,2.400149,noisy,279,2.7900,100,1,5,4000
2026-04-23T12:19:19.273574,465889.240076,2.420064,noisy,316,3.1600,100,1,5,4000
2026-04-23T12:19:19.293575,465889.260078,2.440066,noisy,167,1.6700,100,1,5,4000
2026-04-23T12:19:19.313631,465889.280088,2.460076,noisy,163,1.6300,100,1,5,4000
2026-04-23T12:19:19.333636,465889.300096,2.480084,noisy,296,2.9600,100,1,5,4000
2026-04-23T12:19:19.353682,465889.320104,2.500091,noisy,299,2.9900,100,1,5,4000
2026-04-23T12:19:19.373822,465889.340096,2.520084,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:19:19.393752,465889.360102,2.540090,noisy,251,2.5100,100,1,5,4000
2026-04-23T12:19:19.413667,465889.380092,2.560080,noisy,205,2.0500,100,1,5,4000
2026-04-23T12:19:19.433820,465889.400164,2.580152,noisy,323,3.2300,100,1,5,4000
2026-04-23T12:19:19.453814,465889.420099,2.600087,noisy,213,2.1300,100,1,5,4000
2026-04-23T12:19:19.473858,465889.440107,2.620095,noisy,360,3.6000,100,1,5,4000
2026-04-23T12:19:19.493864,465889.460114,2.640102,noisy,171,1.7100,100,1,5,4000
2026-04-23T12:19:19.513843,465889.480146,2.660133,noisy,250,2.5000,100,1,5,4000
2026-04-23T12:19:19.533726,465889.500103,2.680091,noisy,343,3.4300,100,1,5,4000
2026-04-23T12:19:19.554096,465889.520233,2.700221,noisy,152,1.5200,100,1,5,4000
2026-04-23T12:19:19.573601,465889.540083,2.720071,noisy,276,2.7600,100,1,5,4000
2026-04-23T12:19:19.593588,465889.560091,2.740079,noisy,316,3.1600,100,1,5,4000
