wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:24:44.062880,466214.029156,1.360120,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.082897,466214.049141,1.380104,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.102694,466214.069111,1.400075,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.122820,466214.089216,1.420180,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.142965,466214.109224,1.440188,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.162984,466214.129234,1.460198,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.182726,466214.149216,1.480179,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.202731,466214.169217,1.500180,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.222812,466214.189152,1.520116,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.242923,466214.209266,1.540229,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.262957,466214.229228,1.560191,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.282742,466214.249143,1.580107,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.302936,466214.269251,1.600214,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.322819,466214.289129,1.620092,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.342952,466214.309223,1.640186,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.362698,466214.329111,1.660074,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.382693,466214.349137,1.680100,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.402790,466214.369139,1.700103,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.422908,466214.389146,1.720109,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.442644,466214.409128,1.740092,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.462718,466214.429202,1.760165,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.482708,466214.449221,1.780185,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.502668,466214.469127,1.800091,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.523017,466214.489371,1.820335,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.542839,466214.509221,1.840185,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.562846,466214.529128,1.860092,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.582861,466214.549140,1.880103,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.602736,466214.569135,1.900099,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.622795,466214.589227,1.920190,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.642836,466214.609222,1.940186,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.662983,466214.629235,1.960198,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.682775,466214.649215,1.980178,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.702785,466214.669124,2.000088,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.722677,466214.689128,2.020091,constant,50,0.5000,100,1,5,4000
